Image	Mean1	Mean2	Covariance1	Covariance2	Weight1	Weight2
Col-0_M_#8_5dpi.JPG, 52.017642, 52.645983, 12.841010, 2.493454, 0.119488, 0.880512
Col-0_M_#8_7dpi.JPG, 51.115525, 52.544855, 11.920766, 2.670989, 0.120548, 0.879452
Col-0_M_#8_9dpi.JPG, 53.082813, 51.859187, 2.891887, 11.034792, 0.870449, 0.129551
Col-0_M_#9_11dpi.JPG, 53.116582, 50.455386, 3.086524, 11.200858, 0.850941, 0.149059
Col-0_M_#9_13dpi.JPG, 57.653837, 54.963131, 9.129735, 4.008389, 0.230473, 0.769527
Col-0_M_#9_15dpi.JPG, 53.760552, 30.354276, 3.849050, 19.889356, 0.968530, 0.031470
Col-0_M_#9_17dpi.JPG, 31.993554, 52.935832, 20.022895, 3.845158, 0.039159, 0.960841
Col-0_M_#9_1dbi.JPG, 57.208594, 51.278553, 8.690346, 2.397426, 0.054681, 0.945319
Col-0_M_#9_1dpi.JPG, 57.764274, 51.087068, 9.420245, 2.857460, 0.041705, 0.958295
Col-0_M_#9_3dpi.JPG, 52.473563, 49.226451, 3.164925, 9.436949, 0.886016, 0.113984
Col-0_M_#9_5dpi.JPG, 52.799920, 42.725040, 3.670915, 11.303368, 0.868026, 0.131974
Col-0_M_#9_7dpi.JPG, 33.844145, 53.175119, 7.866469, 4.300311, 0.079261, 0.920739
Col-0_M_#9_9dpi.JPG, 52.704355, 53.626979, 9.447396, 3.221299, 0.219833, 0.780167
Col-0_wt_#1_11dpi.JPG, 48.780414, 37.294300, 3.718573, 13.295597, 0.708017, 0.291983
Col-0_wt_#1_13dpi.JPG, 48.789726, 34.845547, 3.691391, 12.799341, 0.656937, 0.343063
Col-0_wt_#1_15dpi.JPG, 47.862118, 34.237882, 3.614258, 12.752484, 0.562934, 0.437066
Col-0_wt_#1_17dpi.JPG, 32.119466, 47.478232, 11.510016, 2.834907, 0.601258, 0.398742
Col-0_wt_#1_1dbi.JPG, 55.938752, 52.395992, 6.139871, 2.482524, 0.365546, 0.634454
Col-0_wt_#1_1dpi.JPG, 51.717559, 53.029605, 3.078547, 12.614289, 0.909233, 0.090767
Col-0_wt_#1_3dpi.JPG, 51.363269, 50.716377, 2.825044, 9.496738, 0.798671, 0.201329
Col-0_wt_#1_5dpi.JPG, 42.022737, 51.822300, 15.631978, 3.466381, 0.100313, 0.899687
Col-0_wt_#1_7dpi.JPG, 50.957222, 27.836892, 4.475476, 6.457373, 0.944510, 0.055490
Col-0_wt_#1_9dpi.JPG, 28.124067, 49.841632, 7.770397, 4.613875, 0.071703, 0.928297
Col-0_wt_#2_11dpi.JPG, 38.550030, 49.193175, 15.516946, 3.505910, 0.360927, 0.639073
Col-0_wt_#2_13dpi.JPG, 48.094283, 36.268043, 2.961498, 14.990872, 0.592960, 0.407040
Col-0_wt_#2_15dpi.JPG, 46.512543, 34.367788, 2.852022, 14.269409, 0.515668, 0.484332
Col-0_wt_#2_17dpi.JPG, 41.298346, 26.115469, 10.491277, 10.093637, 0.725258, 0.274742
Col-0_wt_#2_1dbi.JPG, 51.409988, 56.947454, 3.414663, 8.227765, 0.662148, 0.337852
Col-0_wt_#2_1dpi.JPG, 52.930695, 50.830246, 10.377159, 3.257341, 0.213165, 0.786835
Col-0_wt_#2_3dpi.JPG, 50.869331, 51.857034, 3.416168, 11.158718, 0.813486, 0.186514
Col-0_wt_#2_5dpi.JPG, 52.010584, 44.000302, 4.413765, 16.752210, 0.837615, 0.162385
Col-0_wt_#2_7dpi.JPG, 51.051568, 41.936635, 4.209032, 15.778515, 0.792152, 0.207848
Col-0_wt_#2_9dpi.JPG, 50.069483, 40.119976, 4.067044, 16.927327, 0.772803, 0.227197
Col-0_wt_#3_11dpi.JPG, 41.888332, 49.234912, 11.577020, 4.105110, 0.322774, 0.677226
Col-0_wt_#3_13dpi.JPG, 39.504936, 48.850519, 11.497162, 3.866665, 0.384083, 0.615917
Col-0_wt_#3_15dpi.JPG, 47.932060, 37.375381, 3.561069, 11.387071, 0.562276, 0.437724
Col-0_wt_#3_17dpi.JPG, 43.964465, 27.664718, 7.665832, 6.706000, 0.606034, 0.393966
Col-0_wt_#3_1dbi.JPG, 52.305504, 58.033302, 3.552290, 9.166615, 0.740338, 0.259662
Col-0_wt_#3_1dpi.JPG, 54.341262, 52.082593, 13.864392, 3.239130, 0.084849, 0.915151
Col-0_wt_#3_3dpi.JPG, 51.751291, 52.780790, 3.208611, 10.452775, 0.843344, 0.156656
Col-0_wt_#3_5dpi.JPG, 51.937708, 48.159369, 3.858484, 15.947735, 0.918822, 0.081178
Col-0_wt_#3_7dpi.JPG, 47.982559, 50.664896, 12.929608, 3.551775, 0.163993, 0.836007
Col-0_wt_#3_9dpi.JPG, 50.054900, 44.551005, 3.822650, 13.813085, 0.848626, 0.151374
Col-0_wt_#4_11dpi.JPG, 39.410560, 49.299859, 15.722207, 3.594879, 0.121905, 0.878095
Col-0_wt_#4_13dpi.JPG, 38.079329, 48.417093, 13.519924, 3.434316, 0.195550, 0.804450
Col-0_wt_#4_15dpi.JPG, 46.909861, 36.499309, 3.065929, 12.642320, 0.731585, 0.268415
Col-0_wt_#4_17dpi.JPG, 35.244478, 46.106285, 9.860050, 2.860300, 0.611872, 0.388128
Col-0_wt_#4_1dbi.JPG, 52.411560, 58.502186, 2.993719, 7.230882, 0.833548, 0.166452
Col-0_wt_#4_1dpi.JPG, 51.860532, 69.371529, 3.261008, 10.453303, 0.967031, 0.032969
Col-0_wt_#4_3dpi.JPG, 51.527023, 52.957946, 2.998213, 10.215336, 0.863098, 0.136902
Col-0_wt_#4_5dpi.JPG, 52.577675, 48.378411, 3.228564, 12.414595, 0.840377, 0.159623
Col-0_wt_#4_7dpi.JPG, 51.180486, 31.797276, 4.169019, 5.718821, 0.949395, 0.050605
Col-0_wt_#4_9dpi.JPG, 50.785994, 41.012771, 3.611191, 16.924155, 0.914936, 0.085064
dcl234_CPB_#1_11dpi.JPG, 49.765678, 35.615219, 4.073698, 14.865467, 0.653807, 0.346193
dcl234_CPB_#1_13dpi.JPG, 45.891816, 22.682294, 9.165305, 7.001623, 0.752148, 0.247852
dcl234_CPB_#1_15dpi.JPG, 38.430071, 22.825388, 13.099205, 6.501226, 0.698230, 0.301770
dcl234_CPB_#1_17dpi.JPG, 24.100529, 112.016512, 8.115676, 54.555653, 0.993610, 0.006390
dcl234_CPB_#1_1dbi.JPG, 58.562435, 52.123763, 10.993649, 3.162213, 0.090024, 0.909976
dcl234_CPB_#1_1dpi.JPG, 51.279059, 57.186878, 2.916167, 15.424257, 0.944023, 0.055977
dcl234_CPB_#1_3dpi.JPG, 51.575868, 49.106187, 3.002195, 14.230876, 0.890550, 0.109450
dcl234_CPB_#1_5dpi.JPG, 43.661249, 52.505750, 16.666534, 3.574029, 0.138930, 0.861070
dcl234_CPB_#1_7dpi.JPG, 51.633626, 42.758537, 3.432203, 15.035505, 0.817515, 0.182485
dcl234_CPB_#1_9dpi.JPG, 37.715116, 51.212191, 17.909474, 3.959743, 0.167713, 0.832287
dcl234_CPB_#2_11dpi.JPG, 33.523991, 49.839026, 12.742862, 3.282230, 0.486186, 0.513814
dcl234_CPB_#2_13dpi.JPG, 22.384350, 39.933693, 5.857900, 14.318345, 0.255449, 0.744551
dcl234_CPB_#2_15dpi.JPG, 129.288194, 25.392628, 52.445705, 10.043411, 0.011661, 0.988339
dcl234_CPB_#2_17dpi.JPG, 18.148003, 154.556842, 6.591194, 25.810375, 0.981542, 0.018458
dcl234_CPB_#2_1dbi.JPG, 51.246659, 55.897467, 2.606028, 9.668798, 0.894303, 0.105697
dcl234_CPB_#2_1dpi.JPG, 58.925379, 51.339963, 14.831496, 2.768299, 0.041440, 0.958560
dcl234_CPB_#2_3dpi.JPG, 50.516253, 50.394989, 2.308384, 11.372313, 0.887692, 0.112308
dcl234_CPB_#2_5dpi.JPG, 50.731124, 45.418803, 2.781686, 15.045270, 0.902293, 0.097707
dcl234_CPB_#2_7dpi.JPG, 42.496935, 49.962813, 14.871268, 2.939253, 0.111716, 0.888284
dcl234_CPB_#2_9dpi.JPG, 49.517206, 38.619997, 3.121933, 13.481371, 0.801835, 0.198165
dcl234_CPB_#3_11dpi.JPG, 24.168767, 45.588435, 7.871524, 9.772095, 0.255037, 0.744963
dcl234_CPB_#3_13dpi.JPG, 40.481130, 26.915476, 16.146345, 9.689924, 0.589684, 0.410316
dcl234_CPB_#3_15dpi.JPG, 44.015027, 23.613184, 25.526598, 8.222385, 0.253260, 0.746740
dcl234_CPB_#3_17dpi.JPG, 20.483542, 146.874473, 8.404953, 36.612265, 0.984563, 0.015437
dcl234_CPB_#3_1dbi.JPG, 51.964032, 60.772927, 3.034169, 12.771801, 0.933908, 0.066092
dcl234_CPB_#3_1dpi.JPG, 51.284633, 59.656099, 2.801132, 15.479174, 0.950871, 0.049129
dcl234_CPB_#3_3dpi.JPG, 52.163187, 50.556333, 12.111649, 2.624019, 0.123889, 0.876111
dcl234_CPB_#3_5dpi.JPG, 51.191041, 47.955426, 3.089987, 14.874978, 0.847726, 0.152274
dcl234_CPB_#3_7dpi.JPG, 45.521200, 49.911985, 14.893009, 3.333703, 0.196934, 0.803066
dcl234_CPB_#3_9dpi.JPG, 41.086167, 49.442309, 13.814632, 3.439052, 0.290877, 0.709123
dcl234_CPB_#4_11dpi.JPG, 35.793526, 49.574446, 14.573782, 3.906904, 0.452542, 0.547458
dcl234_CPB_#4_13dpi.JPG, 42.997200, 24.766688, 13.222425, 10.150249, 0.784750, 0.215250
dcl234_CPB_#4_15dpi.JPG, 32.140497, 163.409946, 12.565261, 20.613240, 0.993124, 0.006876
dcl234_CPB_#4_17dpi.JPG, 22.825302, 158.263268, 8.850316, 30.179180, 0.986638, 0.013362
dcl234_CPB_#4_1dbi.JPG, 59.060780, 52.474158, 9.079667, 2.830415, 0.104154, 0.895846
dcl234_CPB_#4_1dpi.JPG, 51.638464, 58.210026, 2.751568, 12.448477, 0.926537, 0.073463
dcl234_CPB_#4_3dpi.JPG, 50.533548, 51.408088, 11.373186, 2.688822, 0.174586, 0.825414
dcl234_CPB_#4_5dpi.JPG, 44.334955, 52.024199, 16.486543, 3.422892, 0.142316, 0.857684
dcl234_CPB_#4_7dpi.JPG, 51.165179, 40.815506, 3.374217, 15.515114, 0.813433, 0.186567
dcl234_CPB_#4_9dpi.JPG, 50.906185, 39.730396, 3.802980, 15.217843, 0.768780, 0.231220
dcl234_M_#1_11dpi.JPG, 51.838476, 51.008537, 5.734668, 1.908394, 0.156254, 0.843746
dcl234_M_#1_13dpi.JPG, 50.183717, 51.565321, 1.815746, 3.924322, 0.750779, 0.249221
dcl234_M_#1_15dpi.JPG, 50.747105, 51.372690, 1.469992, 3.075110, 0.465736, 0.534264
dcl234_M_#1_17dpi.JPG, 52.246985, 51.495791, 3.356329, 1.583525, 0.510250, 0.489750
dcl234_M_#1_1dbi.JPG, 49.221050, 58.030745, 1.750784, 14.479173, 0.935470, 0.064530
dcl234_M_#1_1dpi.JPG, 50.295669, 59.877257, 2.161964, 11.172900, 0.930395, 0.069605
dcl234_M_#1_3dpi.JPG, 49.399658, 51.176248, 1.867061, 11.270775, 0.890550, 0.109450
dcl234_M_#1_5dpi.JPG, 49.956160, 52.917472, 1.875931, 11.893457, 0.920453, 0.079547
dcl234_M_#1_7dpi.JPG, 51.211160, 53.386951, 1.919350, 9.735262, 0.914321, 0.085679
dcl234_M_#1_9dpi.JPG, 50.946233, 53.585457, 2.299085, 12.773414, 0.964799, 0.035201
dcl234_M_#4_11dpi.JPG, 49.925253, 49.366090, 1.911034, 7.247509, 0.932128, 0.067872
dcl234_M_#4_13dpi.JPG, 49.480995, 49.525862, 1.764427, 4.431377, 0.845918, 0.154082
dcl234_M_#4_15dpi.JPG, 49.988108, 49.377655, 1.894478, 5.313203, 0.877627, 0.122373
dcl234_M_#4_17dpi.JPG, 50.526601, 48.872480, 2.203702, 5.084187, 0.832915, 0.167085
dcl234_M_#4_1dbi.JPG, 48.964478, 55.354762, 1.827625, 13.881576, 0.919235, 0.080765
dcl234_M_#4_1dpi.JPG, 49.511222, 53.332471, 2.167237, 16.643196, 0.929279, 0.070721
dcl234_M_#4_3dpi.JPG, 48.642622, 47.877341, 1.914423, 12.300446, 0.881716, 0.118284
dcl234_M_#4_5dpi.JPG, 49.285579, 49.573345, 11.588015, 1.857009, 0.116203, 0.883797
dcl234_M_#4_7dpi.JPG, 49.732658, 50.633324, 1.703563, 8.585921, 0.911072, 0.088928
dcl234_M_#4_9dpi.JPG, 49.258269, 47.264318, 1.700899, 8.458002, 0.912034, 0.087966
dcl234_M_#8_11dpi.JPG, 53.083745, 28.045338, 4.683807, 5.414974, 0.969744, 0.030256
dcl234_M_#8_13dpi.JPG, 52.169178, 53.931363, 3.133082, 11.792144, 0.863539, 0.136461
dcl234_M_#8_15dpi.JPG, 52.255566, 55.165197, 2.422141, 6.310180, 0.704132, 0.295868
dcl234_M_#8_17dpi.JPG, 51.738487, 53.484613, 2.365482, 7.674797, 0.740155, 0.259845
dcl234_M_#8_1dbi.JPG, 54.205403, 50.638112, 11.786251, 2.228939, 0.096329, 0.903671
dcl234_M_#8_1dpi.JPG, 50.987289, 53.795252, 2.819091, 14.428283, 0.898891, 0.101109
dcl234_M_#8_3dpi.JPG, 51.546357, 34.339351, 4.972366, 3.664965, 0.954943, 0.045057
dcl234_M_#8_5dpi.JPG, 31.542649, 52.532583, 5.567099, 5.682786, 0.070077, 0.929923
dcl234_M_#8_7dpi.JPG, 44.562343, 52.792852, 16.275957, 3.272610, 0.162127, 0.837873
dcl234_M_#8_9dpi.JPG, 52.909595, 49.190943, 3.485507, 14.744396, 0.847712, 0.152288
dcl234_M_#9_11dpi.JPG, 51.850743, 47.372720, 2.987763, 13.980729, 0.887692, 0.112308
dcl234_M_#9_13dpi.JPG, 51.675391, 45.997042, 2.901099, 15.435296, 0.921997, 0.078003
dcl234_M_#9_15dpi.JPG, 49.905838, 51.240249, 11.693246, 2.662698, 0.099842, 0.900158
dcl234_M_#9_17dpi.JPG, 50.977853, 52.232401, 2.595205, 10.827117, 0.900638, 0.099362
dcl234_M_#9_1dbi.JPG, 50.337644, 56.742079, 1.893610, 10.447177, 0.939733, 0.060267
dcl234_M_#9_1dpi.JPG, 50.534265, 58.420482, 2.381145, 12.388664, 0.932073, 0.067927
dcl234_M_#9_3dpi.JPG, 50.716468, 49.892816, 2.423686, 12.900395, 0.882848, 0.117152
dcl234_M_#9_5dpi.JPG, 50.959139, 47.475076, 2.674524, 15.797571, 0.865739, 0.134261
dcl234_M_#9_7dpi.JPG, 44.729843, 51.144276, 16.166193, 2.739884, 0.137532, 0.862468
dcl234_M_#9_9dpi.JPG, 47.315371, 51.634996, 14.979471, 3.134140, 0.147916, 0.852084
dcl234_wt_#1_11dpi.JPG, 51.082548, 35.878754, 3.885937, 13.407383, 0.550336, 0.449664
dcl234_wt_#1_13dpi.JPG, 46.916560, 23.797964, 10.631759, 7.260278, 0.692515, 0.307485
dcl234_wt_#1_15dpi.JPG, 39.070728, 24.542897, 17.431940, 7.523829, 0.561191, 0.438809
dcl234_wt_#1_17dpi.JPG, 23.499803, 142.799284, 8.294089, 44.567815, 0.989930, 0.010070
dcl234_wt_#1_1dbi.JPG, 51.966030, 59.637345, 3.309243, 10.496670, 0.890156, 0.109844
dcl234_wt_#1_1dpi.JPG, 51.049635, 56.919093, 2.992370, 15.179257, 0.927227, 0.072773
dcl234_wt_#1_3dpi.JPG, 50.980834, 49.324078, 2.590717, 12.786775, 0.796908, 0.203092
dcl234_wt_#1_5dpi.JPG, 50.958388, 42.272326, 3.017481, 16.275990, 0.849068, 0.150932
dcl234_wt_#1_7dpi.JPG, 50.950184, 40.292414, 3.398286, 16.115835, 0.853755, 0.146245
dcl234_wt_#1_9dpi.JPG, 39.323282, 50.496106, 13.989161, 3.658293, 0.197364, 0.802636
dcl234_wt_#2_11dpi.JPG, 48.433065, 35.935691, 3.581430, 13.429682, 0.697737, 0.302263
dcl234_wt_#2_13dpi.JPG, 48.219248, 33.210523, 3.607404, 11.790071, 0.424830, 0.575170
dcl234_wt_#2_15dpi.JPG, 24.043128, 41.329512, 6.662686, 11.947161, 0.566939, 0.433061
dcl234_wt_#2_17dpi.JPG, 35.712343, 21.235600, 20.074083, 5.945182, 0.126854, 0.873146
dcl234_wt_#2_1dbi.JPG, 52.568971, 67.508692, 3.070600, 9.580265, 0.958497, 0.041503
dcl234_wt_#2_1dpi.JPG, 51.500337, 59.542211, 3.026519, 13.728792, 0.957242, 0.042758
dcl234_wt_#2_3dpi.JPG, 50.825482, 50.944542, 11.528679, 2.306639, 0.137467, 0.862533
dcl234_wt_#2_5dpi.JPG, 50.549620, 45.825178, 2.712681, 13.580909, 0.877825, 0.122175
dcl234_wt_#2_7dpi.JPG, 41.347572, 50.130828, 13.653405, 2.933285, 0.119964, 0.880036
dcl234_wt_#2_9dpi.JPG, 49.628614, 38.652588, 3.031229, 14.161113, 0.862510, 0.137490
dcl234_wt_#3_11dpi.JPG, 48.279223, 37.199178, 3.757623, 12.738994, 0.636783, 0.363217
dcl234_wt_#3_13dpi.JPG, 26.746893, 44.928785, 6.598799, 9.401156, 0.304971, 0.695029
dcl234_wt_#3_15dpi.JPG, 39.895707, 25.634282, 13.421958, 6.570063, 0.425426, 0.574574
dcl234_wt_#3_17dpi.JPG, 22.508673, 71.548726, 7.280560, 47.590049, 0.985212, 0.014788
dcl234_wt_#3_1dbi.JPG, 52.072313, 60.900997, 3.113246, 8.996178, 0.919614, 0.080386
dcl234_wt_#3_1dpi.JPG, 50.812682, 59.270807, 2.803303, 12.788210, 0.946930, 0.053070
dcl234_wt_#3_3dpi.JPG, 49.993866, 50.479720, 11.667569, 2.402738, 0.117037, 0.882963
dcl234_wt_#3_5dpi.JPG, 51.059182, 45.217745, 2.989284, 15.075589, 0.908883, 0.091117
dcl234_wt_#3_7dpi.JPG, 50.473372, 41.280197, 3.235537, 15.777894, 0.899839, 0.100161
dcl234_wt_#3_9dpi.JPG, 49.583948, 40.348883, 3.285815, 14.057344, 0.860539, 0.139461
dcl234_wt_#4_11dpi.JPG, 48.326844, 30.058041, 6.963024, 7.579130, 0.654202, 0.345798
dcl234_wt_#4_13dpi.JPG, 25.571377, 44.537210, 7.574408, 10.737156, 0.366482, 0.633518
dcl234_wt_#4_15dpi.JPG, 37.234998, 24.607958, 15.382717, 6.468426, 0.406291, 0.593709
dcl234_wt_#4_17dpi.JPG, 20.550449, 126.385449, 6.273968, 45.253936, 0.990826, 0.009174
dcl234_wt_#4_1dbi.JPG, 51.838391, 56.802789, 3.410249, 10.654684, 0.830136, 0.169864
dcl234_wt_#4_1dpi.JPG, 51.312337, 53.543999, 3.106772, 14.311420, 0.884705, 0.115295
dcl234_wt_#4_3dpi.JPG, 51.343504, 50.814928, 13.737617, 2.807199, 0.127839, 0.872161
dcl234_wt_#4_5dpi.JPG, 50.637399, 46.844549, 3.153719, 13.731482, 0.823471, 0.176529
dcl234_wt_#4_7dpi.JPG, 49.876364, 42.741832, 3.487082, 15.144200, 0.842438, 0.157562
dcl234_wt_#4_9dpi.JPG, 48.717225, 41.133457, 3.980899, 13.829948, 0.776418, 0.223582
