Image	Total Healthy	Total Unhealthy	Healthy/Total	Unhealthy/Total
ago10_M_#2_7dpi.JPG, 163416495.000000, 3037815.000000, 0.981750, 0.018250
ago10_M_#2_9dpi.JPG, 223221135.000000, 5758920.000000, 0.974850, 0.025150
ago10_M_#3_11dpi.JPG, 160729815.000000, 3705405.000000, 0.977466, 0.022534
ago10_M_#3_13dpi.JPG, 212245935.000000, 1238280.000000, 0.994200, 0.005800
ago10_M_#3_15dpi.JPG, 231602475.000000, 2607885.000000, 0.988865, 0.011135
ago10_M_#3_17dpi.JPG, 227790225.000000, 3958620.000000, 0.982918, 0.017082
ago10_M_#3_1dbi.JPG, 58338135.000000, 0.000000, 1.000000, 0.000000
ago10_M_#3_1dpi.JPG, 48906705.000000, 1052640.000000, 0.978930, 0.021070
ago10_M_#3_3dpi.JPG, 60041535.000000, 2472480.000000, 0.960449, 0.039551
ago10_M_#3_5dpi.JPG, 73009560.000000, 2743800.000000, 0.963780, 0.036220
ago10_M_#3_7dpi.JPG, 90224100.000000, 2474010.000000, 0.973311, 0.026689
ago10_M_#3_9dpi.JPG, 116739765.000000, 2803470.000000, 0.976548, 0.023452
ago10_M_#4_11dpi.JPG, 340604010.000000, 3362430.000000, 0.990225, 0.009775
ago10_M_#4_13dpi.JPG, 402435390.000000, 1781685.000000, 0.995592, 0.004408
ago10_M_#4_15dpi.JPG, 494716830.000000, 1433865.000000, 0.997110, 0.002890
ago10_M_#4_17dpi.JPG, 548182425.000000, 1170450.000000, 0.997869, 0.002131
ago10_M_#4_1dbi.JPG, 106779210.000000, 322320.000000, 0.996991, 0.003009
ago10_M_#4_1dpi.JPG, 106717755.000000, 670395.000000, 0.993757, 0.006243
ago10_M_#4_3dpi.JPG, 140575380.000000, 2553825.000000, 0.982157, 0.017843
ago10_M_#4_5dpi.JPG, 179938455.000000, 4127685.000000, 0.977575, 0.022425
ago10_M_#4_7dpi.JPG, 210006015.000000, 3774510.000000, 0.982344, 0.017656
ago10_M_#4_9dpi.JPG, 260157630.000000, 3413685.000000, 0.987048, 0.012952
ago10_wt_#1_11dpi.JPG, 64390050.000000, 22954845.000000, 0.737193, 0.262807
ago10_wt_#1_13dpi.JPG, 49776000.000000, 43673595.000000, 0.532651, 0.467349
ago10_wt_#1_15dpi.JPG, 35163990.000000, 57143460.000000, 0.380944, 0.619056
ago10_wt_#1_17dpi.JPG, 25108065.000000, 68931855.000000, 0.266994, 0.733006
ago10_wt_#1_1dbi.JPG, 72187440.000000, 0.000000, 1.000000, 0.000000
ago10_wt_#1_1dpi.JPG, 70068135.000000, 296565.000000, 0.995785, 0.004215
ago10_wt_#1_3dpi.JPG, 81910845.000000, 731595.000000, 0.991147, 0.008853
ago10_wt_#1_5dpi.JPG, 85081260.000000, 2563515.000000, 0.970751, 0.029249
ago10_wt_#1_7dpi.JPG, 82137030.000000, 3049290.000000, 0.964204, 0.035796
ago10_wt_#1_9dpi.JPG, 75498870.000000, 8010315.000000, 0.904079, 0.095921
ago10_wt_#2_11dpi.JPG, 227294250.000000, 35040825.000000, 0.866427, 0.133573
ago10_wt_#2_13dpi.JPG, 156681435.000000, 89323185.000000, 0.636904, 0.363096
ago10_wt_#2_15dpi.JPG, 99304650.000000, 135208140.000000, 0.423451, 0.576549
ago10_wt_#2_17dpi.JPG, 51881280.000000, 178998270.000000, 0.224711, 0.775289
ago10_wt_#2_1dbi.JPG, 147626130.000000, 0.000000, 1.000000, 0.000000
ago10_wt_#2_1dpi.JPG, 158190015.000000, 272850.000000, 0.998278, 0.001722
ago10_wt_#2_3dpi.JPG, 199763940.000000, 5191290.000000, 0.974671, 0.025329
ago10_wt_#2_5dpi.JPG, 246447810.000000, 9244260.000000, 0.963846, 0.036154
ago10_wt_#2_7dpi.JPG, 263957895.000000, 10110495.000000, 0.963110, 0.036890
ago10_wt_#2_9dpi.JPG, 264588000.000000, 15692955.000000, 0.944010, 0.055990
ago10_wt_#3_11dpi.JPG, 129312285.000000, 25537995.000000, 0.835079, 0.164921
ago10_wt_#3_13dpi.JPG, 68862495.000000, 75210720.000000, 0.477969, 0.522031
ago10_wt_#3_15dpi.JPG, 39105780.000000, 122328345.000000, 0.242240, 0.757760
ago10_wt_#3_17dpi.JPG, 32460735.000000, 134684370.000000, 0.194207, 0.805793
ago10_wt_#3_1dbi.JPG, 87643245.000000, 0.000000, 1.000000, 0.000000
ago10_wt_#3_1dpi.JPG, 91599060.000000, 0.000000, 1.000000, 0.000000
ago10_wt_#3_3dpi.JPG, 120916920.000000, 4021605.000000, 0.967811, 0.032189
ago10_wt_#3_5dpi.JPG, 145330875.000000, 8237010.000000, 0.946362, 0.053638
ago10_wt_#3_7dpi.JPG, 143986260.000000, 11259525.000000, 0.927473, 0.072527
ago10_wt_#3_9dpi.JPG, 144187200.000000, 14341965.000000, 0.909531, 0.090469
ago10_wt_#4_11dpi.JPG, 66047550.000000, 19739295.000000, 0.769903, 0.230097
ago10_wt_#4_13dpi.JPG, 56118360.000000, 31017180.000000, 0.644035, 0.355965
ago10_wt_#4_15dpi.JPG, 45243120.000000, 45288255.000000, 0.499751, 0.500249
ago10_wt_#4_17dpi.JPG, 40738290.000000, 52948200.000000, 0.434836, 0.565164
ago10_wt_#4_1dbi.JPG, 69777690.000000, 2048670.000000, 0.971477, 0.028523
ago10_wt_#4_1dpi.JPG, 54955050.000000, 642090.000000, 0.988451, 0.011549
ago10_wt_#4_3dpi.JPG, 64434420.000000, 3726570.000000, 0.945327, 0.054673
ago10_wt_#4_5dpi.JPG, 76379640.000000, 5848170.000000, 0.928878, 0.071122
ago10_wt_#4_7dpi.JPG, 77698755.000000, 7530150.000000, 0.911648, 0.088352
ago10_wt_#4_9dpi.JPG, 74656350.000000, 10498095.000000, 0.876717, 0.123283
ago1-27_CPB_#2_11dpi.JPG, 173959980.000000, 5670690.000000, 0.968431, 0.031569
ago1-27_CPB_#2_13dpi.JPG, 230785455.000000, 6671820.000000, 0.971903, 0.028097
ago1-27_CPB_#2_15dpi.JPG, 251213250.000000, 6944670.000000, 0.973099, 0.026901
ago1-27_CPB_#2_17dpi.JPG, 254572875.000000, 8395875.000000, 0.968073, 0.031927
ago1-27_CPB_#2_1dbi.JPG, 72682905.000000, 4951080.000000, 0.936225, 0.063775
ago1-27_CPB_#2_1dpi.JPG, 71646330.000000, 4147575.000000, 0.945278, 0.054722
ago1-27_CPB_#2_3dpi.JPG, 94467810.000000, 7912395.000000, 0.922716, 0.077284
ago1-27_CPB_#2_5dpi.JPG, 112349175.000000, 8657760.000000, 0.928452, 0.071548
ago1-27_CPB_#2_7dpi.JPG, 137527875.000000, 7115010.000000, 0.950810, 0.049190
ago1-27_CPB_#2_9dpi.JPG, 159060075.000000, 6957420.000000, 0.958092, 0.041908
ago1-27_CPB_#5_11dpi.JPG, 213968970.000000, 4196535.000000, 0.980764, 0.019236
ago1-27_CPB_#5_13dpi.JPG, 230839770.000000, 5066085.000000, 0.978525, 0.021475
ago1-27_CPB_#5_15dpi.JPG, 222310275.000000, 6953340.000000, 0.969671, 0.030329
ago1-27_CPB_#5_17dpi.JPG, 233191890.000000, 11055780.000000, 0.954735, 0.045265
ago1-27_CPB_#5_1dbi.JPG, 75019980.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#5_1dpi.JPG, 70829820.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#5_3dpi.JPG, 100862700.000000, 1639650.000000, 0.984004, 0.015996
ago1-27_CPB_#5_5dpi.JPG, 118661955.000000, 4275840.000000, 0.965219, 0.034781
ago1-27_CPB_#5_7dpi.JPG, 145731225.000000, 5270085.000000, 0.965099, 0.034901
ago1-27_CPB_#5_9dpi.JPG, 191974455.000000, 5402175.000000, 0.972630, 0.027370
ago1-27_CPB_#7_11dpi.JPG, 127074915.000000, 8298975.000000, 0.938696, 0.061304
ago1-27_CPB_#7_13dpi.JPG, 148171575.000000, 9748905.000000, 0.938267, 0.061733
ago1-27_CPB_#7_15dpi.JPG, 152212815.000000, 9550005.000000, 0.940963, 0.059037
ago1-27_CPB_#7_17dpi.JPG, 152827110.000000, 10914510.000000, 0.933343, 0.066657
ago1-27_CPB_#7_1dbi.JPG, 72977175.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#7_1dpi.JPG, 55524975.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#7_3dpi.JPG, 61108200.000000, 6198540.000000, 0.907906, 0.092094
ago1-27_CPB_#7_5dpi.JPG, 68821440.000000, 9812655.000000, 0.875211, 0.124789
ago1-27_CPB_#7_7dpi.JPG, 68544255.000000, 13402800.000000, 0.836446, 0.163554
ago1-27_CPB_#7_9dpi.JPG, 96768165.000000, 10879830.000000, 0.898931, 0.101069
ago1-27_CPB_#8_11dpi.JPG, 223497300.000000, 5756880.000000, 0.974889, 0.025111
ago1-27_CPB_#8_13dpi.JPG, 263387970.000000, 7775715.000000, 0.971325, 0.028675
ago1-27_CPB_#8_15dpi.JPG, 270297195.000000, 8545050.000000, 0.969355, 0.030645
ago1-27_CPB_#8_17dpi.JPG, 271464840.000000, 12802020.000000, 0.954965, 0.045035
ago1-27_CPB_#8_1dbi.JPG, 51016065.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#8_1dpi.JPG, 48199590.000000, 0.000000, 1.000000, 0.000000
ago1-27_CPB_#8_3dpi.JPG, 82399425.000000, 2118285.000000, 0.974937, 0.025063
ago1-27_CPB_#8_5dpi.JPG, 93081375.000000, 3129615.000000, 0.967471, 0.032529
ago1-27_CPB_#8_7dpi.JPG, 121664325.000000, 4385745.000000, 0.965206, 0.034794
ago1-27_CPB_#8_9dpi.JPG, 170374170.000000, 4374015.000000, 0.974970, 0.025030
ago1-27_M_#1_11dpi.JPG, 254692980.000000, 5580420.000000, 0.978559, 0.021441
ago1-27_M_#1_13dpi.JPG, 340729725.000000, 6365310.000000, 0.981661, 0.018339
ago1-27_M_#1_15dpi.JPG, 362572515.000000, 3713310.000000, 0.989862, 0.010138
ago1-27_M_#1_17dpi.JPG, 370148565.000000, 3391755.000000, 0.990920, 0.009080
ago1-27_M_#1_1dbi.JPG, 84442995.000000, 996030.000000, 0.988342, 0.011658
ago1-27_M_#1_1dpi.JPG, 84108690.000000, 1301520.000000, 0.984762, 0.015238
ago1-27_M_#1_3dpi.JPG, 138378045.000000, 6911520.000000, 0.952429, 0.047571
ago1-27_M_#1_5dpi.JPG, 177180630.000000, 7286370.000000, 0.960500, 0.039500
ago1-27_M_#1_7dpi.JPG, 229874340.000000, 8040405.000000, 0.966205, 0.033795
ago1-27_M_#1_9dpi.JPG, 271233045.000000, 7360830.000000, 0.973579, 0.026421
ago1-27_M_#3_11dpi.JPG, 229115205.000000, 1916325.000000, 0.991705, 0.008295
ago1-27_M_#3_13dpi.JPG, 288654645.000000, 2729265.000000, 0.990633, 0.009367
ago1-27_M_#3_15dpi.JPG, 261470370.000000, 5073480.000000, 0.980966, 0.019034
ago1-27_M_#3_17dpi.JPG, 247914570.000000, 6889845.000000, 0.972960, 0.027040
ago1-27_M_#3_1dbi.JPG, 69778965.000000, 1509600.000000, 0.978824, 0.021176
ago1-27_M_#3_1dpi.JPG, 62979900.000000, 1968600.000000, 0.969690, 0.030310
ago1-27_M_#3_3dpi.JPG, 114695430.000000, 4531605.000000, 0.961992, 0.038008
ago1-27_M_#3_5dpi.JPG, 139275900.000000, 3771705.000000, 0.973633, 0.026367
ago1-27_M_#3_7dpi.JPG, 190837410.000000, 4277370.000000, 0.978078, 0.021922
ago1-27_M_#3_9dpi.JPG, 240322455.000000, 2895780.000000, 0.988094, 0.011906
ago1-27_M_#4_11dpi.JPG, 300010305.000000, 1813305.000000, 0.993992, 0.006008
ago1-27_M_#4_13dpi.JPG, 356669775.000000, 2923065.000000, 0.991871, 0.008129
ago1-27_M_#4_15dpi.JPG, 409060290.000000, 2357985.000000, 0.994269, 0.005731
ago1-27_M_#4_17dpi.JPG, 422399085.000000, 2462535.000000, 0.994204, 0.005796
ago1-27_M_#4_1dbi.JPG, 91632465.000000, 2373030.000000, 0.974756, 0.025244
ago1-27_M_#4_1dpi.JPG, 90499500.000000, 1505775.000000, 0.983634, 0.016366
ago1-27_M_#4_3dpi.JPG, 149193360.000000, 3317550.000000, 0.978247, 0.021753
ago1-27_M_#4_5dpi.JPG, 197736945.000000, 3689595.000000, 0.981683, 0.018317
ago1-27_M_#4_7dpi.JPG, 261343890.000000, 3061020.000000, 0.988423, 0.011577
ago1-27_M_#4_9dpi.JPG, 311305275.000000, 2520675.000000, 0.991968, 0.008032
ago1-27_M_#5_11dpi.JPG, 235655955.000000, 3766605.000000, 0.984268, 0.015732
ago1-27_M_#5_13dpi.JPG, 246775485.000000, 2931735.000000, 0.988259, 0.011741
ago1-27_M_#5_15dpi.JPG, 294954165.000000, 3446325.000000, 0.988451, 0.011549
ago1-27_M_#5_17dpi.JPG, 269810145.000000, 7495215.000000, 0.972971, 0.027029
ago1-27_M_#5_1dbi.JPG, 67687200.000000, 0.000000, 1.000000, 0.000000
ago1-27_M_#5_1dpi.JPG, 59469825.000000, 0.000000, 1.000000, 0.000000
ago1-27_M_#5_3dpi.JPG, 82541205.000000, 4581330.000000, 0.947415, 0.052585
ago1-27_M_#5_5dpi.JPG, 90281220.000000, 7218285.000000, 0.925966, 0.074034
ago1-27_M_#5_7dpi.JPG, 111392925.000000, 7609710.000000, 0.936054, 0.063946
ago1-27_M_#5_9dpi.JPG, 185782035.000000, 4726425.000000, 0.975190, 0.024810
ago1-27_wt_#1_11dpi.JPG, 70454970.000000, 20061615.000000, 0.778365, 0.221635
ago1-27_wt_#1_13dpi.JPG, 67234065.000000, 39771075.000000, 0.628326, 0.371674
ago1-27_wt_#1_15dpi.JPG, 37452615.000000, 76817475.000000, 0.327755, 0.672245
ago1-27_wt_#1_17dpi.JPG, 38247960.000000, 73921695.000000, 0.340983, 0.659017
ago1-27_wt_#1_1dbi.JPG, 67502070.000000, 3001860.000000, 0.957423, 0.042577
ago1-27_wt_#1_1dpi.JPG, 73105185.000000, 2543115.000000, 0.966382, 0.033618
ago1-27_wt_#1_3dpi.JPG, 98443515.000000, 6051150.000000, 0.942091, 0.057909
ago1-27_wt_#1_5dpi.JPG, 106226370.000000, 9797355.000000, 0.915557, 0.084443
ago1-27_wt_#1_7dpi.JPG, 103357620.000000, 13768980.000000, 0.882444, 0.117556
ago1-27_wt_#1_9dpi.JPG, 92629260.000000, 16853460.000000, 0.846063, 0.153937
ago1-27_wt_#2_11dpi.JPG, 50071545.000000, 29812050.000000, 0.626806, 0.373194
ago1-27_wt_#2_13dpi.JPG, 52324215.000000, 48367380.000000, 0.519648, 0.480352
ago1-27_wt_#2_15dpi.JPG, 42937920.000000, 59400210.000000, 0.419569, 0.580431
ago1-27_wt_#2_17dpi.JPG, 39061155.000000, 64776885.000000, 0.376174, 0.623826
ago1-27_wt_#2_1dbi.JPG, 64854405.000000, 4399515.000000, 0.936473, 0.063527
ago1-27_wt_#2_1dpi.JPG, 65248635.000000, 3828060.000000, 0.944582, 0.055418
ago1-27_wt_#2_3dpi.JPG, 77609505.000000, 6893160.000000, 0.918427, 0.081573
ago1-27_wt_#2_5dpi.JPG, 85914345.000000, 8304075.000000, 0.911864, 0.088136
ago1-27_wt_#2_7dpi.JPG, 83443140.000000, 10748760.000000, 0.885884, 0.114116
ago1-27_wt_#2_9dpi.JPG, 70146930.000000, 20879655.000000, 0.770620, 0.229380
ago1-27_wt_#3_11dpi.JPG, 55823325.000000, 28550310.000000, 0.661620, 0.338380
ago1-27_wt_#3_13dpi.JPG, 49681650.000000, 59309175.000000, 0.455833, 0.544167
ago1-27_wt_#3_15dpi.JPG, 39286320.000000, 79990695.000000, 0.329370, 0.670630
ago1-27_wt_#3_17dpi.JPG, 36312255.000000, 86641095.000000, 0.295334, 0.704666
ago1-27_wt_#3_1dbi.JPG, 66613395.000000, 5740815.000000, 0.920657, 0.079343
ago1-27_wt_#3_1dpi.JPG, 62278140.000000, 5354745.000000, 0.920826, 0.079174
ago1-27_wt_#3_3dpi.JPG, 95404935.000000, 5108670.000000, 0.949174, 0.050826
ago1-27_wt_#3_5dpi.JPG, 104883030.000000, 8830905.000000, 0.922341, 0.077659
ago1-27_wt_#3_7dpi.JPG, 100143090.000000, 12783405.000000, 0.886799, 0.113201
ago1-27_wt_#3_9dpi.JPG, 83336040.000000, 21284340.000000, 0.796556, 0.203444
ago1-27_wt_#4_11dpi.JPG, 74212650.000000, 28524555.000000, 0.722354, 0.277646
ago1-27_wt_#4_13dpi.JPG, 74571945.000000, 41433420.000000, 0.642832, 0.357168
ago1-27_wt_#4_15dpi.JPG, 58582425.000000, 56993775.000000, 0.506873, 0.493127
ago1-27_wt_#4_17dpi.JPG, 49137480.000000, 64083030.000000, 0.433998, 0.566002
ago1-27_wt_#4_1dbi.JPG, 71828400.000000, 2000220.000000, 0.972907, 0.027093
ago1-27_wt_#4_1dpi.JPG, 72423825.000000, 1742415.000000, 0.976507, 0.023493
ago1-27_wt_#4_3dpi.JPG, 112890030.000000, 3614370.000000, 0.968977, 0.031023
ago1-27_wt_#4_5dpi.JPG, 130113495.000000, 3976215.000000, 0.970347, 0.029653
ago1-27_wt_#4_7dpi.JPG, 124769205.000000, 9169035.000000, 0.931543, 0.068457
ago1-27_wt_#4_9dpi.JPG, 92221005.000000, 29310975.000000, 0.758821, 0.241179
ago2-1_CPB_#1_11dpi.JPG, 251930310.000000, 127174110.000000, 0.664541, 0.335459
ago2-1_CPB_#1_13dpi.JPG, 259672110.000000, 202849695.000000, 0.561427, 0.438573
ago2-1_CPB_#1_15dpi.JPG, 120323535.000000, 268370415.000000, 0.309559, 0.690441
ago2-1_CPB_#1_17dpi.JPG, 50173800.000000, 346599315.000000, 0.126455, 0.873545
ago2-1_CPB_#1_1dbi.JPG, 262853235.000000, 264435.000000, 0.998995, 0.001005
ago2-1_CPB_#1_1dpi.JPG, 270542760.000000, 393465.000000, 0.998548, 0.001452
ago2-1_CPB_#1_3dpi.JPG, 402497865.000000, 5452665.000000, 0.986634, 0.013366
ago2-1_CPB_#1_5dpi.JPG, 451820730.000000, 7471755.000000, 0.983732, 0.016268
ago2-1_CPB_#1_7dpi.JPG, 445615560.000000, 11311035.000000, 0.975245, 0.024755
ago2-1_CPB_#1_9dpi.JPG, 350785140.000000, 74111415.000000, 0.825578, 0.174422
ago2-1_CPB_#2_11dpi.JPG, 226452495.000000, 88978935.000000, 0.717914, 0.282086
ago2-1_CPB_#2_13dpi.JPG, 201294195.000000, 192089715.000000, 0.511699, 0.488301
ago2-1_CPB_#2_15dpi.JPG, 103126845.000000, 268629750.000000, 0.277404, 0.722596
ago2-1_CPB_#2_17dpi.JPG, 50644020.000000, 307606500.000000, 0.141365, 0.858635
ago2-1_CPB_#2_1dbi.JPG, 236723130.000000, 402390.000000, 0.998303, 0.001697
ago2-1_CPB_#2_1dpi.JPG, 270868650.000000, 703035.000000, 0.997411, 0.002589
ago2-1_CPB_#2_3dpi.JPG, 386720250.000000, 2995485.000000, 0.992314, 0.007686
ago2-1_CPB_#2_5dpi.JPG, 412654005.000000, 962370.000000, 0.997673, 0.002327
ago2-1_CPB_#2_7dpi.JPG, 422769600.000000, 4771050.000000, 0.988841, 0.011159
ago2-1_CPB_#2_9dpi.JPG, 328456830.000000, 35888190.000000, 0.901499, 0.098501
ago2-1_CPB_#3_11dpi.JPG, 350803245.000000, 53070855.000000, 0.868596, 0.131404
ago2-1_CPB_#3_13dpi.JPG, 377111595.000000, 118799655.000000, 0.760442, 0.239558
ago2-1_CPB_#3_15dpi.JPG, 242024325.000000, 266323785.000000, 0.476100, 0.523900
ago2-1_CPB_#3_17dpi.JPG, 156251250.000000, 326311770.000000, 0.323794, 0.676206
ago2-1_CPB_#3_1dbi.JPG, 211752765.000000, 371790.000000, 0.998247, 0.001753
ago2-1_CPB_#3_1dpi.JPG, 228073785.000000, 574770.000000, 0.997486, 0.002514
ago2-1_CPB_#3_3dpi.JPG, 359594880.000000, 6681255.000000, 0.981759, 0.018241
ago2-1_CPB_#3_5dpi.JPG, 426054765.000000, 4894215.000000, 0.988643, 0.011357
ago2-1_CPB_#3_7dpi.JPG, 486452280.000000, 5812215.000000, 0.988193, 0.011807
ago2-1_CPB_#3_9dpi.JPG, 452214450.000000, 26473080.000000, 0.944697, 0.055303
ago2-1_CPB_#4_11dpi.JPG, 238000935.000000, 136586415.000000, 0.635368, 0.364632
ago2-1_CPB_#4_13dpi.JPG, 207008745.000000, 230718900.000000, 0.472917, 0.527083
ago2-1_CPB_#4_15dpi.JPG, 95297325.000000, 307262760.000000, 0.236728, 0.763272
ago2-1_CPB_#4_17dpi.JPG, 44374080.000000, 342608310.000000, 0.114667, 0.885333
ago2-1_CPB_#4_1dbi.JPG, 222595365.000000, 475065.000000, 0.997870, 0.002130
ago2-1_CPB_#4_1dpi.JPG, 243153975.000000, 1264800.000000, 0.994825, 0.005175
ago2-1_CPB_#4_3dpi.JPG, 374290530.000000, 6566760.000000, 0.982758, 0.017242
ago2-1_CPB_#4_5dpi.JPG, 415985325.000000, 6707010.000000, 0.984133, 0.015867
ago2-1_CPB_#4_7dpi.JPG, 430224525.000000, 14390415.000000, 0.967634, 0.032366
ago2-1_CPB_#4_9dpi.JPG, 337852305.000000, 85664955.000000, 0.797730, 0.202270
ago2-1_M_#1_11dpi.JPG, 476703630.000000, 1775820.000000, 0.996289, 0.003711
ago2-1_M_#1_13dpi.JPG, 528715725.000000, 466395.000000, 0.999119, 0.000881
ago2-1_M_#1_15dpi.JPG, 562548615.000000, 2013225.000000, 0.996434, 0.003566
ago2-1_M_#1_17dpi.JPG, 558174855.000000, 2204475.000000, 0.996066, 0.003934
ago2-1_M_#1_1dbi.JPG, 159779175.000000, 534735.000000, 0.996664, 0.003336
ago2-1_M_#1_1dpi.JPG, 170574855.000000, 787950.000000, 0.995402, 0.004598
ago2-1_M_#1_3dpi.JPG, 212002920.000000, 859350.000000, 0.995963, 0.004037
ago2-1_M_#1_5dpi.JPG, 311805330.000000, 6765660.000000, 0.978762, 0.021238
ago2-1_M_#1_7dpi.JPG, 355451130.000000, 5713530.000000, 0.984180, 0.015820
