Image	Mean1	Mean2	Mean3	Covariance1	Covariance2	Covariance3	Weight1	Weight2	Weight3
ago10_CPB_#2_1dbi.JPG, 49.772348, 69.798960, 53.851408, 2.165353, 11.047229, 3.053307, 0.837379, 0.034694, 0.127927
ago10_CPB_#2_1dpi.JPG, 49.713556, 63.172543, 54.049974, 2.088400, 14.405635, 3.079587, 0.802414, 0.055858, 0.141727
ago10_CPB_#2_3dpi.JPG, 51.425546, 57.695751, 49.210082, 2.608761, 13.111080, 2.621434, 0.656987, 0.098492, 0.244521
ago10_CPB_#2_5dpi.JPG, 50.659159, 52.633774, 53.272918, 2.604151, 2.954977, 13.646035, 0.652001, 0.227179, 0.120820
ago10_CPB_#2_7dpi.JPG, 50.990452, 64.224240, 50.548381, 2.563176, 13.241579, 8.952111, 0.863315, 0.033129, 0.103555
ago10_CPB_#2_9dpi.JPG, 50.200244, 52.856754, 52.404492, 2.109968, 13.553238, 2.755650, 0.604645, 0.084370, 0.310985
ago10_CPB_#3_11dpi.JPG, 50.561804, 61.724353, 30.750093, 2.568701, 10.549058, 7.328547, 0.945254, 0.041057, 0.013689
ago10_CPB_#3_13dpi.JPG, 50.818189, 50.336919, 53.206811, 4.261201, 2.263990, 14.226985, 0.090022, 0.860401, 0.049577
ago10_CPB_#3_15dpi.JPG, 49.874202, 52.733131, 52.354745, 1.892034, 14.817711, 2.542490, 0.750524, 0.042072, 0.207404
ago10_CPB_#3_17dpi.JPG, 49.982494, 53.166246, 52.477325, 1.979029, 15.287650, 2.468398, 0.686540, 0.035010, 0.278450
ago10_CPB_#3_1dbi.JPG, 49.152094, 59.478123, 52.519432, 2.076488, 14.329039, 2.672661, 0.801511, 0.053211, 0.145278
ago10_CPB_#3_1dpi.JPG, 48.954596, 59.485853, 52.970733, 2.277930, 15.743392, 2.754807, 0.762961, 0.049432, 0.187606
ago10_CPB_#3_3dpi.JPG, 48.220839, 56.490731, 52.035568, 2.850061, 14.644842, 2.787736, 0.305105, 0.082673, 0.612222
ago10_CPB_#3_5dpi.JPG, 51.216772, 54.501239, 50.945422, 2.905659, 17.344379, 6.439766, 0.705829, 0.067449, 0.226722
ago10_CPB_#3_7dpi.JPG, 51.395019, 50.908835, 53.245974, 2.678248, 3.120237, 13.453526, 0.383144, 0.495188, 0.121668
ago10_CPB_#3_9dpi.JPG, 50.216841, 52.906963, 51.469491, 3.290917, 13.404909, 2.425301, 0.383028, 0.095498, 0.521474
ago10_CPB_#4_11dpi.JPG, 50.315684, 51.141889, 53.901441, 1.589921, 3.486826, 16.177199, 0.524051, 0.391147, 0.084802
ago10_CPB_#4_13dpi.JPG, 49.968220, 58.631895, 50.599630, 1.514266, 14.490834, 3.336491, 0.625130, 0.046775, 0.328095
ago10_CPB_#4_15dpi.JPG, 49.293107, 56.822417, 51.008231, 1.780903, 13.410750, 2.221971, 0.282513, 0.064005, 0.653482
ago10_CPB_#4_17dpi.JPG, 52.114114, 49.769079, 54.337517, 2.608929, 2.017019, 15.030697, 0.213888, 0.736710, 0.049402
ago10_CPB_#4_1dbi.JPG, 51.638947, 70.893687, 50.048386, 3.666549, 10.773045, 1.499472, 0.234294, 0.042457, 0.723249
ago10_CPB_#4_1dpi.JPG, 49.601961, 78.753052, 59.096333, 2.318790, 7.189305, 4.823119, 0.911942, 0.027222, 0.060836
ago10_CPB_#4_3dpi.JPG, 52.230994, 49.802352, 57.920615, 3.230218, 2.246832, 14.893429, 0.232605, 0.649096, 0.118299
ago10_CPB_#4_5dpi.JPG, 50.798380, 64.974478, 36.744672, 2.654231, 11.381276, 3.507116, 0.895808, 0.071248, 0.032945
ago10_CPB_#4_7dpi.JPG, 50.700818, 62.675156, 35.202564, 2.533651, 11.317360, 4.888393, 0.899181, 0.070021, 0.030799
ago10_CPB_#4_9dpi.JPG, 50.965958, 67.141637, 50.947890, 2.361797, 13.336914, 8.957467, 0.807501, 0.030956, 0.161543
ago10_M_#1_11dpi.JPG, 53.304329, 50.850900, 28.020563, 7.541712, 2.021005, 3.655505, 0.162734, 0.830069, 0.007197
ago10_M_#1_13dpi.JPG, 51.478314, 52.253021, 53.684681, 2.337968, 14.190852, 4.320115, 0.863817, 0.037968, 0.098215
ago10_M_#1_15dpi.JPG, 50.761380, 50.679609, 52.106873, 3.280998, 1.779329, 13.547267, 0.469925, 0.485598, 0.044477
ago10_M_#1_17dpi.JPG, 49.341439, 51.779055, 49.265431, 11.101249, 3.002895, 3.099948, 0.085146, 0.490551, 0.424303
ago10_M_#1_1dbi.JPG, 52.194150, 59.945213, 49.823653, 2.294277, 12.672365, 2.086425, 0.571519, 0.080988, 0.347492
ago10_M_#1_1dpi.JPG, 49.647566, 52.925555, 60.657160, 2.280672, 2.537543, 12.641005, 0.603156, 0.315974, 0.080871
ago10_M_#1_3dpi.JPG, 50.606888, 58.344719, 53.610872, 2.714120, 12.427158, 2.668160, 0.597493, 0.099693, 0.302814
ago10_M_#1_5dpi.JPG, 52.158770, 52.106475, 53.709821, 1.998284, 3.637261, 13.753119, 0.451336, 0.432933, 0.115730
ago10_M_#1_7dpi.JPG, 52.143556, 58.590410, 38.457003, 2.701242, 10.363472, 6.745176, 0.876284, 0.092500, 0.031217
ago10_M_#1_9dpi.JPG, 51.111844, 38.303885, 56.605913, 2.455724, 8.341560, 10.258824, 0.890922, 0.028718, 0.080360
ago10_M_#2_11dpi.JPG, 52.332855, 50.311314, 51.657711, 5.820057, 2.258846, 19.382570, 0.095605, 0.874545, 0.029849
ago10_M_#2_13dpi.JPG, 50.651180, 53.554787, 51.204992, 2.213969, 2.704322, 14.913439, 0.742047, 0.209257, 0.048696
ago10_M_#2_15dpi.JPG, 50.537731, 51.134159, 54.522172, 2.435082, 2.356250, 10.990216, 0.322383, 0.592704, 0.084914
ago10_M_#2_17dpi.JPG, 49.617120, 52.732761, 53.086369, 2.826846, 2.865579, 11.685090, 0.494819, 0.412350, 0.092830
ago10_M_#2_1dbi.JPG, 50.563053, 60.873282, 46.974412, 2.005987, 14.536694, 12.947362, 0.913179, 0.048816, 0.038005
ago10_M_#2_1dpi.JPG, 50.091343, 52.700796, 55.166859, 2.144271, 3.656504, 14.523742, 0.822179, 0.087256, 0.090565
ago10_M_#2_3dpi.JPG, 66.393914, 51.240235, 47.181589, 11.905864, 2.400551, 10.861456, 0.036673, 0.881503, 0.081824
ago10_M_#2_5dpi.JPG, 46.170738, 52.076557, 65.840214, 9.099706, 2.454516, 10.757346, 0.073560, 0.888292, 0.038149
ago10_M_#2_7dpi.JPG, 51.607215, 64.129529, 33.755093, 2.535225, 10.841760, 7.675549, 0.928466, 0.049226, 0.022308
ago10_M_#2_9dpi.JPG, 49.160944, 51.053169, 80.438830, 10.873173, 2.342274, 6.875798, 0.137958, 0.854434, 0.007608
ago10_M_#3_11dpi.JPG, 49.925949, 50.141006, 50.646053, 2.113639, 5.227602, 21.539515, 0.818037, 0.138183, 0.043780
ago10_M_#3_13dpi.JPG, 49.953089, 55.023092, 53.367253, 2.081773, 19.398349, 2.885226, 0.879243, 0.033487, 0.087270
ago10_M_#3_15dpi.JPG, 50.882689, 48.625782, 54.025878, 2.320304, 2.013271, 14.098044, 0.518765, 0.421830, 0.059405
ago10_M_#3_17dpi.JPG, 48.632012, 52.619799, 51.626037, 2.827384, 14.312706, 2.678215, 0.574329, 0.061940, 0.363731
ago10_M_#3_1dbi.JPG, 48.571168, 72.426814, 51.699308, 1.810819, 10.286733, 5.075363, 0.886047, 0.026318, 0.087635
ago10_M_#3_1dpi.JPG, 52.447427, 47.708550, 58.862060, 2.901837, 2.062902, 15.421006, 0.167816, 0.752401, 0.079782
ago10_M_#3_3dpi.JPG, 48.629934, 53.504557, 51.201194, 2.388158, 14.222318, 3.305451, 0.643635, 0.128678, 0.227686
ago10_M_#3_5dpi.JPG, 50.389471, 66.775135, 36.378883, 2.918107, 11.003417, 5.304260, 0.912506, 0.049769, 0.037725
ago10_M_#3_7dpi.JPG, 49.578976, 68.891536, 47.408451, 2.235308, 12.650880, 8.477363, 0.844880, 0.025976, 0.129144
ago10_M_#3_9dpi.JPG, 49.754332, 65.555863, 34.008149, 2.577948, 11.052425, 5.635895, 0.939133, 0.036776, 0.024091
ago10_M_#4_11dpi.JPG, 51.074028, 50.993953, 62.316318, 2.228680, 9.998015, 12.338980, 0.900649, 0.078982, 0.020368
ago10_M_#4_13dpi.JPG, 52.080628, 54.787245, 49.929787, 2.123663, 11.095924, 2.245289, 0.653000, 0.057740, 0.289260
ago10_M_#4_15dpi.JPG, 55.385156, 50.748091, 51.340013, 12.930317, 3.101660, 1.523786, 0.023881, 0.563390, 0.412730
ago10_M_#4_17dpi.JPG, 51.430220, 48.572782, 53.888303, 1.981528, 2.075813, 7.336825, 0.688505, 0.238997, 0.072497
ago10_M_#4_1dbi.JPG, 51.670184, 61.387997, 49.573447, 2.049775, 13.455090, 2.798585, 0.568024, 0.083404, 0.348572
ago10_M_#4_1dpi.JPG, 49.274164, 61.417496, 51.912265, 2.383649, 13.962098, 2.651957, 0.496029, 0.085548, 0.418422
ago10_M_#4_3dpi.JPG, 51.720402, 67.734983, 49.568039, 2.562545, 12.631572, 7.611035, 0.804892, 0.036082, 0.159026
ago10_M_#4_5dpi.JPG, 52.180320, 51.059522, 57.564087, 2.192642, 4.697073, 16.388432, 0.611527, 0.326098, 0.062375
ago10_M_#4_7dpi.JPG, 52.079273, 50.631931, 54.613051, 2.490491, 2.947105, 14.463266, 0.450289, 0.466002, 0.083708
ago10_M_#4_9dpi.JPG, 52.791710, 54.346807, 50.946656, 4.132908, 15.157102, 2.166755, 0.239059, 0.069644, 0.691296
ago10_wt_#1_11dpi.JPG, 37.117431, 48.873862, 55.006334, 5.728924, 3.045583, 22.031669, 0.322642, 0.631903, 0.045455
ago10_wt_#1_13dpi.JPG, 32.926369, 45.740136, 25.686859, 2.971124, 8.377275, 4.895599, 0.173395, 0.704642, 0.121962
ago10_wt_#1_15dpi.JPG, 32.605052, 27.373569, 40.551101, 3.447346, 5.337953, 11.930059, 0.133352, 0.123436, 0.743212
ago10_wt_#1_17dpi.JPG, 29.443679, 49.013880, 72.510075, 6.437018, 3.461414, 43.836768, 0.734210, 0.250869, 0.014921
ago10_wt_#1_1dbi.JPG, 49.910473, 73.805437, 54.983811, 2.232645, 9.333822, 4.044012, 0.905248, 0.026804, 0.067948
ago10_wt_#1_1dpi.JPG, 48.972240, 62.948619, 51.927651, 1.889140, 14.561283, 2.678102, 0.657560, 0.057390, 0.285050
ago10_wt_#1_3dpi.JPG, 49.027751, 51.394202, 58.351017, 2.375611, 2.644298, 17.971087, 0.340747, 0.589771, 0.069482
ago10_wt_#1_5dpi.JPG, 50.131430, 65.232881, 40.670066, 2.831617, 11.084040, 6.399152, 0.889639, 0.059660, 0.050700
ago10_wt_#1_7dpi.JPG, 49.370374, 49.558738, 51.483044, 3.606160, 2.245290, 15.166802, 0.532015, 0.356414, 0.111570
ago10_wt_#1_9dpi.JPG, 48.671987, 67.072639, 35.819195, 3.755275, 14.356472, 7.657079, 0.876381, 0.032952, 0.090667
ago10_wt_#2_11dpi.JPG, 48.822521, 38.359865, 46.818165, 3.073911, 6.253970, 11.828573, 0.719348, 0.078929, 0.201723
ago10_wt_#2_13dpi.JPG, 43.443627, 47.689380, 31.675201, 6.229926, 6.234481, 6.081617, 0.183539, 0.584122, 0.232339
ago10_wt_#2_15dpi.JPG, 32.931120, 40.345118, 46.500754, 5.246416, 23.101871, 3.330855, 0.516049, 0.078174, 0.405777
ago10_wt_#2_17dpi.JPG, 31.127987, 44.564385, 55.931483, 6.181696, 6.011704, 51.647413, 0.693793, 0.284129, 0.022079
ago10_wt_#2_1dbi.JPG, 50.338408, 70.324810, 55.092986, 1.946477, 10.205311, 2.843198, 0.831617, 0.031069, 0.137314
ago10_wt_#2_1dpi.JPG, 49.566632, 65.839878, 52.719911, 2.213732, 11.502612, 2.819292, 0.688362, 0.043220, 0.268418
ago10_wt_#2_3dpi.JPG, 63.415404, 50.963162, 48.460840, 12.410421, 2.558318, 6.362744, 0.047714, 0.809219, 0.143067
ago10_wt_#2_5dpi.JPG, 50.072525, 50.926000, 62.187985, 7.831330, 2.383180, 17.171002, 0.222879, 0.752138, 0.024983
ago10_wt_#2_7dpi.JPG, 51.352651, 50.937489, 31.193936, 11.916709, 2.966099, 3.991682, 0.139947, 0.852387, 0.007666
ago10_wt_#2_9dpi.JPG, 49.654167, 35.464501, 56.036651, 3.077644, 6.350360, 13.131687, 0.892837, 0.051189, 0.055974
ago10_wt_#3_11dpi.JPG, 48.484150, 35.474329, 71.709102, 3.740641, 6.626935, 11.049097, 0.800571, 0.168368, 0.031061
ago10_wt_#3_13dpi.JPG, 43.635821, 34.535613, 29.413045, 8.675218, 4.467515, 3.692143, 0.730019, 0.122288, 0.147692
ago10_wt_#3_15dpi.JPG, 27.830338, 41.944091, 33.950745, 3.212553, 10.240246, 2.067150, 0.260376, 0.448194, 0.291430
ago10_wt_#3_17dpi.JPG, 48.750238, 29.094765, 51.351926, 3.807374, 5.582136, 37.518938, 0.192959, 0.787280, 0.019762
ago10_wt_#3_1dbi.JPG, 52.544122, 65.242765, 50.409573, 2.429360, 12.459503, 1.721557, 0.400118, 0.063376, 0.536506
ago10_wt_#3_1dpi.JPG, 49.673799, 52.900992, 68.176044, 2.366520, 2.719373, 11.397444, 0.585388, 0.360178, 0.054434
ago10_wt_#3_3dpi.JPG, 46.857695, 52.048998, 68.311475, 7.305490, 3.022753, 11.350574, 0.124547, 0.826116, 0.049337
ago10_wt_#3_5dpi.JPG, 54.033288, 51.382477, 35.415895, 14.214479, 3.074350, 6.011228, 0.137360, 0.832618, 0.030021
ago10_wt_#3_7dpi.JPG, 50.955159, 39.295583, 70.099371, 3.344801, 8.933382, 10.797361, 0.850452, 0.112081, 0.037467
ago10_wt_#3_9dpi.JPG, 49.685621, 34.018809, 71.033973, 3.539292, 6.454987, 10.601048, 0.882977, 0.083689, 0.033334
ago10_wt_#4_11dpi.JPG, 47.822144, 33.433648, 22.748378, 6.587055, 2.931598, 2.808607, 0.872970, 0.058362, 0.068669
ago10_wt_#4_13dpi.JPG, 48.038926, 30.124777, 62.733020, 3.435089, 7.714980, 24.964690, 0.623972, 0.347268, 0.028760
ago10_wt_#4_15dpi.JPG, 32.754423, 42.893239, 20.154688, 3.062694, 11.277632, 1.640519, 0.077273, 0.826499, 0.096227
ago10_wt_#4_17dpi.JPG, 29.184737, 75.070433, 48.883558, 7.490675, 38.647617, 3.678366, 0.564305, 0.019220, 0.416475
ago10_wt_#4_1dbi.JPG, 50.086959, 25.241247, 62.509011, 2.699356, 4.064430, 14.581400, 0.920756, 0.024265, 0.054979
ago10_wt_#4_1dpi.JPG, 49.480814, 59.573931, 54.069210, 2.563734, 16.117294, 3.374809, 0.809304, 0.064318, 0.126378
ago10_wt_#4_3dpi.JPG, 38.108923, 51.391520, 67.352517, 4.907972, 3.310398, 10.213845, 0.060792, 0.891603, 0.047605
ago10_wt_#4_5dpi.JPG, 51.149334, 65.145766, 34.093932, 2.869629, 11.846617, 5.525534, 0.872877, 0.054095, 0.073028
ago10_wt_#4_7dpi.JPG, 50.332543, 27.909181, 49.923901, 14.334387, 3.857312, 2.681643, 0.136263, 0.047394, 0.816343
ago10_wt_#4_9dpi.JPG, 48.577287, 29.426641, 66.511459, 3.223195, 6.137001, 14.469770, 0.861925, 0.103500, 0.034575
ago1-27_CPB_#2_11dpi.JPG, 54.388602, 31.198932, 57.825406, 2.946017, 5.557417, 9.037977, 0.750528, 0.024517, 0.224954
ago1-27_CPB_#2_13dpi.JPG, 54.293128, 31.157563, 68.100295, 4.182453, 6.009777, 11.882158, 0.943029, 0.026155, 0.030815
ago1-27_CPB_#2_15dpi.JPG, 53.234941, 54.495658, 51.697161, 2.583074, 4.956107, 17.059426, 0.427506, 0.485419, 0.087075
ago1-27_CPB_#2_17dpi.JPG, 52.095081, 54.126257, 45.269339, 3.026233, 4.688490, 18.163132, 0.579403, 0.347400, 0.073197
ago1-27_CPB_#2_1dbi.JPG, 52.354544, 31.791343, 64.428135, 2.721179, 6.203661, 11.985849, 0.878085, 0.068902, 0.053013
ago1-27_CPB_#2_1dpi.JPG, 52.222262, 31.016548, 60.445476, 3.035390, 6.681514, 13.279856, 0.873546, 0.054987, 0.071467
ago1-27_CPB_#2_3dpi.JPG, 53.095531, 33.298588, 56.009493, 3.109122, 7.436968, 12.243622, 0.767557, 0.068504, 0.163939
ago1-27_CPB_#2_5dpi.JPG, 53.395194, 30.822811, 56.468690, 3.255310, 6.397244, 10.592848, 0.736640, 0.058244, 0.205117
ago1-27_CPB_#2_7dpi.JPG, 54.469409, 32.652459, 61.666074, 3.621221, 6.360092, 9.956886, 0.829903, 0.049969, 0.120127
ago1-27_CPB_#2_9dpi.JPG, 54.119702, 61.830328, 32.146507, 3.646795, 9.977370, 6.526761, 0.849208, 0.109295, 0.041497
ago1-27_CPB_#5_11dpi.JPG, 53.013667, 29.131607, 56.904286, 3.095099, 5.774920, 8.812443, 0.865467, 0.015714, 0.118819
ago1-27_CPB_#5_13dpi.JPG, 54.143828, 53.391982, 28.490862, 6.401887, 2.947077, 4.806540, 0.276426, 0.704659, 0.018915
ago1-27_CPB_#5_15dpi.JPG, 53.878505, 28.357707, 53.914955, 5.021210, 4.652424, 2.408552, 0.593867, 0.028547, 0.377586
ago1-27_CPB_#5_17dpi.JPG, 53.433896, 25.612443, 53.110915, 9.525421, 3.564463, 3.209904, 0.100680, 0.037673, 0.861647
ago1-27_CPB_#5_1dbi.JPG, 56.624506, 52.183145, 73.098002, 2.773219, 2.537959, 10.034879, 0.437004, 0.530223, 0.032772
ago1-27_CPB_#5_1dpi.JPG, 55.507000, 52.233421, 70.549001, 2.523761, 2.492046, 10.814267, 0.303103, 0.648016, 0.048880
ago1-27_CPB_#5_3dpi.JPG, 67.928031, 53.214671, 47.024193, 11.525232, 2.854044, 8.469711, 0.043261, 0.878026, 0.078713
ago1-27_CPB_#5_5dpi.JPG, 52.992947, 57.407555, 36.910834, 2.796567, 13.412813, 7.837034, 0.885116, 0.077346, 0.037538
ago1-27_CPB_#5_7dpi.JPG, 52.130377, 84.597959, 48.749514, 3.044037, 4.338325, 12.952114, 0.877592, 0.004210, 0.118198
ago1-27_CPB_#5_9dpi.JPG, 53.448314, 56.174306, 28.279759, 2.643499, 7.179711, 5.955364, 0.719284, 0.257716, 0.023000
ago1-27_CPB_#7_11dpi.JPG, 21.625209, 53.186550, 56.224338, 7.302589, 3.075692, 11.474435, 0.052167, 0.846280, 0.101553
ago1-27_CPB_#7_13dpi.JPG, 54.808401, 20.950586, 53.150303, 14.235842, 3.934630, 3.136510, 0.086173, 0.048085, 0.865743
ago1-27_CPB_#7_15dpi.JPG, 55.694532, 21.509998, 52.734416, 12.462845, 3.076955, 2.920357, 0.129087, 0.045292, 0.825621
ago1-27_CPB_#7_17dpi.JPG, 21.180660, 51.941921, 56.608203, 3.225907, 3.109654, 14.672177, 0.046757, 0.873363, 0.079879
ago1-27_CPB_#7_1dbi.JPG, 55.816085, 67.786990, 52.992882, 2.930601, 11.797967, 2.017267, 0.356938, 0.051341, 0.591721
ago1-27_CPB_#7_1dpi.JPG, 54.518528, 52.345131, 65.878523, 2.462722, 2.989999, 11.768243, 0.261065, 0.672508, 0.066426
ago1-27_CPB_#7_3dpi.JPG, 52.483721, 32.716643, 51.042060, 2.882662, 4.234929, 12.693094, 0.743697, 0.044800, 0.211503
ago1-27_CPB_#7_5dpi.JPG, 52.286702, 48.720060, 28.956880, 2.983762, 12.525595, 5.108684, 0.724555, 0.208490, 0.066955
ago1-27_CPB_#7_7dpi.JPG, 47.375803, 26.095168, 51.366293, 16.639698, 7.204311, 2.869099, 0.137101, 0.107542, 0.755357
ago1-27_CPB_#7_9dpi.JPG, 51.575451, 20.135451, 51.856516, 16.662851, 5.934083, 3.103808, 0.121900, 0.064343, 0.813756
ago1-27_CPB_#8_11dpi.JPG, 57.703022, 28.639863, 53.650906, 6.769075, 6.232986, 2.834009, 0.192590, 0.024350, 0.783060
ago1-27_CPB_#8_13dpi.JPG, 53.721456, 25.213412, 55.797516, 2.940052, 5.501709, 8.119089, 0.847785, 0.022905, 0.129310
ago1-27_CPB_#8_15dpi.JPG, 54.462376, 44.681414, 52.761939, 3.362472, 17.319728, 2.499140, 0.443494, 0.070088, 0.486418
ago1-27_CPB_#8_17dpi.JPG, 56.900227, 22.273921, 53.193017, 10.773429, 5.097605, 2.674823, 0.084685, 0.039156, 0.876159
ago1-27_CPB_#8_1dbi.JPG, 55.958642, 67.977167, 53.090308, 2.237334, 10.743460, 2.258121, 0.580465, 0.040661, 0.378874
ago1-27_CPB_#8_1dpi.JPG, 52.699794, 55.521091, 66.905561, 2.548652, 2.606543, 11.988659, 0.574588, 0.370934, 0.054478
ago1-27_CPB_#8_3dpi.JPG, 53.293216, 52.865545, 67.946421, 2.755403, 9.628784, 15.262299, 0.764437, 0.207221, 0.028342
ago1-27_CPB_#8_5dpi.JPG, 54.288720, 56.605363, 29.950784, 2.674089, 11.188784, 4.672905, 0.809932, 0.170469, 0.019599
ago1-27_CPB_#8_7dpi.JPG, 56.704953, 53.528376, 29.683103, 11.098700, 2.663292, 5.004110, 0.146813, 0.830132, 0.023055
ago1-27_CPB_#8_9dpi.JPG, 54.601934, 31.506965, 59.592249, 2.895492, 7.234405, 7.696941, 0.821500, 0.026456, 0.152044
ago1-27_M_#1_11dpi.JPG, 54.795615, 54.382846, 69.098054, 14.247036, 3.256705, 11.618595, 0.130464, 0.864749, 0.004787
ago1-27_M_#1_13dpi.JPG, 52.525919, 30.007826, 58.262620, 3.042750, 5.834980, 7.970788, 0.826296, 0.016663, 0.157041
ago1-27_M_#1_15dpi.JPG, 53.289999, 57.206711, 23.695216, 2.808419, 7.229225, 4.693814, 0.772445, 0.218386, 0.009169
ago1-27_M_#1_17dpi.JPG, 54.298819, 20.495227, 53.048160, 5.842681, 4.760595, 2.337457, 0.471294, 0.007719, 0.520987
ago1-27_M_#1_1dbi.JPG, 53.019564, 64.056940, 25.924605, 2.487732, 11.227430, 4.659909, 0.911868, 0.077914, 0.010219
ago1-27_M_#1_1dpi.JPG, 53.094863, 56.374043, 52.821301, 4.072969, 19.603400, 2.059994, 0.462664, 0.070894, 0.466442
ago1-27_M_#1_3dpi.JPG, 53.136474, 58.466797, 35.915437, 2.901996, 9.924998, 5.936456, 0.785901, 0.170845, 0.043254
ago1-27_M_#1_5dpi.JPG, 53.621843, 58.516112, 31.646960, 2.986361, 9.748500, 5.103581, 0.776712, 0.192874, 0.030414
ago1-27_M_#1_7dpi.JPG, 54.125173, 31.167683, 62.000903, 3.397062, 6.761133, 9.464771, 0.845683, 0.030390, 0.123926
ago1-27_M_#1_9dpi.JPG, 53.838423, 60.158893, 31.132632, 3.337570, 9.005580, 6.616834, 0.823371, 0.152710, 0.023920
ago1-27_M_#3_11dpi.JPG, 55.178559, 56.295453, 56.334692, 2.553540, 5.645416, 21.914002, 0.601629, 0.369836, 0.028535
ago1-27_M_#3_13dpi.JPG, 54.853901, 54.570356, 53.873877, 16.112697, 5.331921, 2.587520, 0.054320, 0.380304, 0.565376
ago1-27_M_#3_15dpi.JPG, 53.958220, 49.978027, 57.324397, 3.414215, 10.963051, 9.558206, 0.809246, 0.134423, 0.056330
ago1-27_M_#3_17dpi.JPG, 57.145656, 52.853125, 48.664995, 3.501047, 3.735794, 12.675755, 0.184399, 0.692969, 0.122632
ago1-27_M_#3_1dbi.JPG, 21.838573, 52.830368, 60.378219, 2.545038, 2.307807, 12.009376, 0.015193, 0.871738, 0.113069
ago1-27_M_#3_1dpi.JPG, 52.697189, 29.366778, 64.225713, 2.682463, 10.037392, 12.463566, 0.883454, 0.032334, 0.084213
ago1-27_M_#3_3dpi.JPG, 56.538367, 27.508853, 52.507924, 10.191938, 5.662173, 2.340283, 0.163319, 0.025904, 0.810777
ago1-27_M_#3_5dpi.JPG, 53.515409, 29.274830, 65.079961, 2.837516, 7.688435, 10.936616, 0.919175, 0.026615, 0.054210
ago1-27_M_#3_7dpi.JPG, 53.446441, 61.114356, 27.378703, 2.761515, 10.391995, 6.438856, 0.883561, 0.097195, 0.019244
ago1-27_M_#3_9dpi.JPG, 54.917883, 55.753384, 62.277238, 3.539249, 17.670298, 6.149956, 0.909385, 0.064762, 0.025852
ago1-27_M_#4_11dpi.JPG, 58.079283, 53.970903, 55.738575, 4.707319, 2.917105, 12.652479, 0.275708, 0.663209, 0.061083
ago1-27_M_#4_13dpi.JPG, 52.194676, 58.421629, 54.654477, 3.064025, 4.444574, 12.583114, 0.801092, 0.117772, 0.081136
ago1-27_M_#4_15dpi.JPG, 55.931022, 51.121312, 55.497774, 3.072830, 2.561500, 13.576318, 0.250517, 0.695610, 0.053874
ago1-27_M_#4_17dpi.JPG, 54.868753, 54.549998, 51.978882, 10.640893, 3.839597, 2.777188, 0.066224, 0.349685, 0.584091
ago1-27_M_#4_1dbi.JPG, 58.782062, 52.755994, 23.688192, 13.381025, 2.354236, 2.692561, 0.075997, 0.905846, 0.018157
ago1-27_M_#4_1dpi.JPG, 52.870803, 67.741728, 24.161389, 2.992111, 11.237235, 6.047599, 0.948944, 0.034983, 0.016073
ago1-27_M_#4_3dpi.JPG, 55.419682, 53.611783, 52.318531, 4.288800, 13.791119, 2.421884, 0.164120, 0.087415, 0.748465
ago1-27_M_#4_5dpi.JPG, 53.523107, 58.045818, 35.407639, 2.602540, 8.471541, 7.657377, 0.814507, 0.169259, 0.016234
